Symbol,Company,Sector,Exchange,price,sma21,sma50,market_cap,atr,avg_volume,passes_price_sma21,passes_price_sma50,passes_price_min,passes_market_cap,passes_atr,passes_avg_volume,primary_gate_pass,primary_gate_fail_reasons,sector_etf,sector_perf_1w,sector_perf_1m,sector_perf_3m,sector_perf_6m,sector_perf_1y,sector_score,sector_rank,SectorAlignmentScore,BasicPreAIScore,TechnicalPreAIScore,TodayFocusScore,FocusStructureScore,BlueprintSetupScore,FinalPreAIScore,DollarVolume20,PassedFocusGate,GateFailureReasons,Actionability,TriggerLevel,InvalidationLevel,DoNotChaseAbove,PreferredEntryStyle,TodayFocusWarnings,TodayFocusDisqualifiers,PctAboveEMA8,PctAboveEMA21,NearestSupportDistancePct,NearestResistanceDistancePct,NearestDemandDistancePct,NearestSupplyDistancePct,IgnitionAgeBars,PctFromIgnitionClose,HasNearbyTrigger,HasNearbyRetestArea,HasReasonableInvalidation,IsExtended,IsSeverelyExtended,StructureType,BlueprintSetupType,BlueprintSetupMatch,BlueprintSetupEvidence,BlueprintSetupWarnings,ImpulsePresent,ControlledDigestion,CompressionPresent,VolumeDryup,HoldingEMAStructure,TriggerNearby,InvalidationNearby,ExtensionRisk,StructureVerdict,StructureReasons,StructureWarnings,StructureDisqualifiers,ClassificationReason,ScoreBeforeCaps,ScoreAfterCaps,ScoreCapReasons,PullbackDepthPct,RangeContractionPct,LowerHighs,HigherLows,CompressionQuality,DigestionQuality,EMAQuality,TriggerDistancePct,InvalidationDistancePct,VolumeDryupPct,StructurePctAboveEMA8,StructurePctAboveEMA21,BlueprintRangePosition,BlueprintBaseRangePct,BlueprintShortRangePct
AACB,Artius II Acquisition Inc. - Class A Ordinary Shares,Financial Services,NASDAQ,10.520000457763672,10.437999906994047,10.395659980773926,291141024.0,0.01964289801461356,22260.1,True,True,True,False,False,False,False,market_cap_below_300m; atr14_below_1.5; avg_volume_below_1m,XLF,-1.0209990857189655,-1.3280367370568813,-1.1747563926919002,-3.771977604286425,-0.1667302574262175,-1.3489085422396918,8.0,,,,,,,,234176.26218986508,False,primary_gate_failed: market_cap_below_300m; atr14_below_1.5; avg_volume_below_1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AACI,Armada Acquisition Corp. III - Class A Ordinary Share,Financial Services,NASDAQ,9.949999809265137,9.941428547813778,,338596832.0,0.01357133047921317,5136.4,True,False,True,True,False,False,False,missing_sma50; atr14_below_1.5; avg_volume_below_1m,XLF,-1.0209990857189655,-1.3280367370568813,-1.1747563926919002,-3.771977604286425,-0.1667302574262175,-1.3489085422396918,8.0,,,,,,,,51107.17902030944,False,primary_gate_failed: missing_sma50; atr14_below_1.5; avg_volume_below_1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AACO,Abony Acquisition Corp. I - Class A Ordinary Share,Financial Services,NASDAQ,9.890000343322754,9.919047401064919,,310166912.0,0.006428514208112445,1710.0,False,False,True,True,False,False,False,price_below_21sma; missing_sma50; atr14_below_1.5; avg_volume_below_1m,XLF,-1.0209990857189655,-1.3280367370568813,-1.1747563926919002,-3.771977604286425,-0.1667302574262175,-1.3489085422396918,8.0,,,,,,,,16911.90058708191,False,primary_gate_failed: price_below_21sma; missing_sma50; atr14_below_1.5; avg_volume_below_1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AACP,Apogee Acquisition Corp - Class A Ordinary Shares,Financial Services,NASDAQ,9.954999923706055,,,290885088.0,,,False,False,True,False,False,False,False,missing_sma21; missing_sma50; market_cap_below_300m; missing_atr14; missing_avg_volume,XLF,-1.0209990857189655,-1.3280367370568813,-1.1747563926919002,-3.771977604286425,-0.1667302574262175,-1.3489085422396918,8.0,,,,,,,,,False,primary_gate_failed: missing_sma21; missing_sma50; market_cap_below_300m; missing_atr14; missing_avg_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AADX,"Applied Aerospace & Defense, Inc. Common Stock",Industrials,NYSE,19.579999923706055,,,,,,False,False,True,False,False,False,False,missing_sma21; missing_sma50; missing_market_cap; missing_atr14; missing_avg_volume,XLI,0.28686172762231177,2.2341837756891803,-0.6648850149622354,15.425251078815716,22.546272994756666,4.325314381099784,3.0,,,,,,,,,False,primary_gate_failed: missing_sma21; missing_sma50; missing_market_cap; missing_atr14; missing_avg_volume,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,"American Airlines Group, Inc. - Common Stock",Industrials,NASDAQ,13.524999618530273,13.366904803684779,12.236500053405761,8945233920.0,0.630000114440918,66223367.55,True,True,True,True,False,True,False,atr14_below_1.5,XLI,0.28686172762231177,2.2341837756891803,-0.6648850149622354,15.425251078815716,22.546272994756666,4.325314381099784,3.0,,,,,,,,895671020.8515401,False,primary_gate_failed: atr14_below_1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAME,Atlantic American Corporation - Common Stock,Financial Services,NASDAQ,1.975000023841858,2.278809530394418,2.387499988079071,40284524.0,0.0939285329410008,7275.0,False,False,False,False,False,False,False,price_below_21sma; price_below_50sma; price_below_5; market_cap_below_300m; atr14_below_1.5; avg_volume_below_1m,XLF,-1.0209990857189655,-1.3280367370568813,-1.1747563926919002,-3.771977604286425,-0.1667302574262175,-1.3489085422396918,8.0,,,,,,,,14368.125173449516,False,primary_gate_failed: price_below_21sma; price_below_50sma; price_below_5; market_cap_below_300m; atr14_below_1.5; avg_volume_below_1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAMI,Acadian Asset Management Inc. Common Stock,Financial Services,NYSE,71.7699966430664,70.90714227585565,65.57679985046387,2557092352.0,2.566777910505022,391115.75,True,True,True,True,True,False,False,avg_volume_below_1m,XLF,-1.0209990857189655,-1.3280367370568813,-1.1747563926919002,-3.771977604286425,-0.1667302574262175,-1.3489085422396918,8.0,,,,,,,,28070376.0645504,False,primary_gate_failed: avg_volume_below_1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAPG,Ascentage Pharma Group International - American Depository Shares,Healthcare,NASDAQ,17.65999984741211,20.26938093276251,22.822560005187988,1648335232.0,1.1139283861432756,9734.25,False,False,True,True,False,False,False,price_below_21sma; price_below_50sma; atr14_below_1.5; avg_volume_below_1m,XLV,-0.6216733884717218,2.1661092089899636,-5.848454237575984,-4.781369124852553,11.411244826072565,-0.5660506161481491,7.0,,,,,,,,171906.85351467133,False,primary_gate_failed: price_below_21sma; price_below_50sma; atr14_below_1.5; avg_volume_below_1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AARD,"Aardvark Therapeutics, Inc. - Common Stock",Healthcare,NASDAQ,3.7699999809265137,4.877142849422636,4.725400004386902,82247768.0,0.6074285847800118,189112.15,False,False,False,False,False,False,False,price_below_21sma; price_below_50sma; price_below_5; market_cap_below_300m; atr14_below_1.5; avg_volume_below_1m,XLV,-0.6216733884717218,2.1661092089899636,-5.848454237575984,-4.781369124852553,11.411244826072565,-0.5660506161481491,7.0,,,,,,,,712952.801892972,False,primary_gate_failed: price_below_21sma; price_below_50sma; price_below_5; market_cap_below_300m; atr14_below_1.5; avg_volume_below_1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
